Id,Name,CityId,Street,Number,CreateDate,UpdateDate
5709,classic cars & trucks inc,49,Oak Trail,31,4/6/2024,4/6/2024
5710,first state bank,16,Pine Street,23,4/6/2024,4/6/2024
5711,floorplan xpress llc,62,Sunset Trail,6,4/6/2024,4/6/2024
5712,manheim arena illinois,49,Elm Place,2,4/6/2024,4/6/2024
5713,remarketing by ge/manheim milwaukee,62,Oak Boulevard,12,4/6/2024,4/6/2024
5714,ride & drive llc,52,Pine Court,2,4/6/2024,4/6/2024
5715,affinity credit union,64,Valley Drive,27,4/6/2024,4/6/2024
5716,oklahoma motor credit co,60,Spruce Avenue,25,4/6/2024,4/6/2024
5717,blackhawk finance,9,Valley Place,17,4/6/2024,4/6/2024
5718,faulkner harrisburg inc,50,Meadow Trail,34,4/6/2024,4/6/2024
5719,central ohio credit corp,82,Lake Trail,33,4/6/2024,4/6/2024
5720,greenway chrysler jeep dodge inc,1,River Circle,13,4/6/2024,4/6/2024
5721,west coast auto enthusiasts llc,66,Cedar Avenue,16,4/6/2024,4/6/2024
5722,231 car sales inc.,26,Valley Terrace,13,4/6/2024,4/6/2024
5723,by the book auto brokers  inc.,69,Spruce Terrace,48,4/6/2024,4/6/2024
5724,jackson family of dealerships,28,River Boulevard,10,4/6/2024,4/6/2024
5725,coastal credit llc/ft walton beach/ft walton be,68,Spruce Boulevard,43,4/6/2024,4/6/2024
5726,ed napleton honda,91,Sunset Court,9,4/6/2024,4/6/2024
5727,onemain rem/expo auto sales,93,River Lane,45,4/6/2024,4/6/2024
5728,hennessy mazda buick gmc,15,Park Street,24,4/6/2024,4/6/2024
5729,parkway ford lincoln c-d-j-r,50,Lake Circle,15,4/6/2024,4/6/2024
5730,central florida chrysler jeep dodge,40,Grove Way,10,4/6/2024,4/6/2024
5731,perris valley dodge jeep,11,Valley Terrace,32,4/6/2024,4/6/2024
5732,summs skip & collections service inc,38,Oak Court,9,4/6/2024,4/6/2024
5733,westerra credit union,66,Sunset Boulevard,29,4/6/2024,4/6/2024
5734,tdk automotive llc,94,Hill Avenue,11,4/6/2024,4/6/2024
5735,honda marysville,38,Hill Trail,9,4/6/2024,4/6/2024
5736,primeritus remarketing/best deal motors,91,Park Terrace,7,4/6/2024,4/6/2024
5737,american auto financing inc,46,Lake Court,12,4/6/2024,4/6/2024
5738,randolph brooks fcu,46,River Way,8,4/6/2024,4/6/2024
5739,gt leasing inc,51,Hill Terrace,5,4/6/2024,4/6/2024
5740,platinum motorsports llc,36,Pine Way,38,4/6/2024,4/6/2024
5741,lendmark financial services/conyers,69,Pine Lane,10,4/6/2024,4/6/2024
5742,cire leasing,28,Pine Road,38,4/6/2024,4/6/2024
5743,clay nissan,94,Spruce Way,21,4/6/2024,4/6/2024
5744,darcars toyota,91,Elm Terrace,37,4/6/2024,4/6/2024
5745,starling chevrolet,54,Forest Trail,48,4/6/2024,4/6/2024
5746,kia st eustache enr,69,Meadow Court,30,4/6/2024,4/6/2024
5747,clay nissan of newton inc,53,Pine Boulevard,38,4/6/2024,4/6/2024
5748,coggin deland hyundai,6,Sunset Road,38,4/6/2024,4/6/2024
5749,d & s pre owned auto inc,81,Lake Boulevard,34,4/6/2024,4/6/2024
5750,autonation nissan miami,59,Main Trail,49,4/6/2024,4/6/2024
5751,anastos motors inc,2,Lake Terrace,34,4/6/2024,4/6/2024
5752,sandia area fcu,58,Valley Road,12,4/6/2024,4/6/2024
5753,autonation ford jacksonville,10,Main Way,3,4/6/2024,4/6/2024
5754,mcnutt motor sales  inc.,33,Park Road,28,4/6/2024,4/6/2024
5755,vegas motorcars inc,49,Main Court,22,4/6/2024,4/6/2024
5756,startech,45,Spruce Road,11,4/6/2024,4/6/2024
5757,harr toyota harr scion,51,Cedar Way,28,4/6/2024,4/6/2024
5758,kuehn motor co inc,60,Spruce Trail,2,4/6/2024,4/6/2024
5759,toyota motor credit corp,80,Meadow Drive,19,4/6/2024,4/6/2024
5760,lexus of silver spring,67,Sunset Street,18,4/6/2024,4/6/2024
5761,kia auto sport of pensacola inc,47,Lake Court,13,4/6/2024,4/6/2024
5762,onesource/beaver toyota of st augustine,67,Grove Boulevard,16,4/6/2024,4/6/2024
5763,414 car mart,33,Spruce Place,26,4/6/2024,4/6/2024
5764,peruzzi nissan,74,Cedar Road,38,4/6/2024,4/6/2024
5765,ibc auto brokers llc,17,Spruce Place,35,4/6/2024,4/6/2024
5766,empower group inc,75,Grove Road,14,4/6/2024,4/6/2024
5767,wallace family motors inc,34,Pine Lane,7,4/6/2024,4/6/2024
5768,servus credit union,17,Oak Street,35,4/6/2024,4/6/2024
5769,pat obrien chevrolet south,16,Grove Street,42,4/6/2024,4/6/2024
5770,motor city auto broker inc,71,Meadow Avenue,9,4/6/2024,4/6/2024
5771,auto credit of miami,52,Sunset Street,34,4/6/2024,4/6/2024
5772,university of utah credit union,49,Park Circle,14,4/6/2024,4/6/2024
5773,faulkner toyota,60,Cedar Road,49,4/6/2024,4/6/2024
5774,jaguar landover of west columbia,86,River Trail,23,4/6/2024,4/6/2024
5775,norfolk fire dept fcu,17,Sunset Lane,10,4/6/2024,4/6/2024
5776,onemain rem/shak's auto sales inc,10,Forest Place,32,4/6/2024,4/6/2024
5777,coastal credit llc / marietta / marietta,91,Maple Boulevard,4,4/6/2024,4/6/2024
5778,hendrick mini,55,Oak Boulevard,16,4/6/2024,4/6/2024
5779,etc auto group llc,51,Elm Place,27,4/6/2024,4/6/2024
5780,federal financial services inc/stockbridge,25,Oak Drive,8,4/6/2024,4/6/2024
5781,van horn chrysler dodge jeep ram,51,Oak Road,41,4/6/2024,4/6/2024
5782,consumer financial services/ft walton beach,55,Valley Drive,27,4/6/2024,4/6/2024
5783,titlemax of eastern ave. - nv11,86,Elm Avenue,15,4/6/2024,4/6/2024
5784,best deal auto & services,72,Hill Terrace,36,4/6/2024,4/6/2024
5785,pronto pre'stamos,83,Forest Way,31,4/6/2024,4/6/2024
5786,geovista credit union,51,Spruce Court,13,4/6/2024,4/6/2024
5787,zimbrick volkswagen of madison,7,Pine Place,16,4/6/2024,4/6/2024
5788,n/a imports,32,Grove Street,30,4/6/2024,4/6/2024
5789,eastside corridor constructors,87,Maple Drive,23,4/6/2024,4/6/2024
5790,southwest financial fcu,22,Hill Trail,20,4/6/2024,4/6/2024
5791,michael wayne investments,62,Elm Boulevard,21,4/6/2024,4/6/2024
5792,pat obrien chevrolet buick norwalk,27,Grove Way,10,4/6/2024,4/6/2024
5793,remarketing by ge/wiregrass fcu,51,Forest Street,42,4/6/2024,4/6/2024
5794,tampa honda,47,Forest Court,6,4/6/2024,4/6/2024
5795,great buy autos,85,Valley Place,30,4/6/2024,4/6/2024
5796,founders fcu,23,Spruce Circle,16,4/6/2024,4/6/2024
5797,m & b motors,93,Maple Terrace,6,4/6/2024,4/6/2024
5798,economy rent a car/ars,7,Grove Lane,32,4/6/2024,4/6/2024
5799,nortex motors,70,Spruce Circle,47,4/6/2024,4/6/2024
5800,breckenridge motors east llc,39,Main Terrace,16,4/6/2024,4/6/2024
5801,capital auto sales inc,25,Cedar Place,47,4/6/2024,4/6/2024
5802,florida liquidation center inc,1,Park Place,32,4/6/2024,4/6/2024
5803,auto dynamics inc,43,Pine Drive,10,4/6/2024,4/6/2024
5804,orlando kia west,67,Hill Court,7,4/6/2024,4/6/2024
5805,9128 8654 quebec inc,40,Spruce Drive,5,4/6/2024,4/6/2024
5806,car now acceptance co,88,Maple Street,29,4/6/2024,4/6/2024
5807,don davis nissan inc,86,Grove Boulevard,3,4/6/2024,4/6/2024
5808,allied first bank,88,Spruce Way,38,4/6/2024,4/6/2024
5809,fiserv/pelican resource group,85,Park Street,3,4/6/2024,4/6/2024
5810,galesburg toyota,14,Lake Court,16,4/6/2024,4/6/2024
5811,sg auto sales inc,60,Cedar Drive,11,4/6/2024,4/6/2024
5812,bmw northwest,11,Spruce Street,15,4/6/2024,4/6/2024
5813,remarketing by ge/coc llc,47,Grove Drive,14,4/6/2024,4/6/2024
5814,vroom,57,Hill Avenue,45,4/6/2024,4/6/2024
5815,south 61 auto sales llc,83,River Lane,49,4/6/2024,4/6/2024
5816,gene messer hyundai,44,Oak Avenue,28,4/6/2024,4/6/2024
5817,3 line motors llc,74,Lake Lane,5,4/6/2024,4/6/2024
5818,david mcdavid acura,86,Pine Circle,36,4/6/2024,4/6/2024
5819,paramount ford llc,21,Oak Drive,37,4/6/2024,4/6/2024
5820,rick hendrick toyota scion sandy springs,9,Elm Way,15,4/6/2024,4/6/2024
5821,premier auto credit  inc,66,Spruce Court,26,4/6/2024,4/6/2024
5822,dbs financial,7,Spruce Circle,41,4/6/2024,4/6/2024
5823,ron schmidts used cars,80,Meadow Avenue,35,4/6/2024,4/6/2024
5824,army aviation center fcu,89,Grove Boulevard,29,4/6/2024,4/6/2024
5825,lendmark financial services/villa rica,61,Forest Road,23,4/6/2024,4/6/2024
5826,heritage bank,81,Cedar Drive,23,4/6/2024,4/6/2024
5827,mercedes benz of pembroke pines,19,Lake Trail,14,4/6/2024,4/6/2024
5828,drive time,6,Pine Boulevard,2,4/6/2024,4/6/2024
5829,center florida auto sales,63,Pine Way,16,4/6/2024,4/6/2024
5830,professional financial services/buford,96,Elm Court,20,4/6/2024,4/6/2024
5831,mcvay motors inc,41,Lake Lane,5,4/6/2024,4/6/2024
5832,walser chrysler jeep dodge,76,Maple Circle,26,4/6/2024,4/6/2024
5833,autonation volkswagen delray,49,Maple Place,41,4/6/2024,4/6/2024
5834,w h finance inc,78,Grove Terrace,14,4/6/2024,4/6/2024
5835,tra southwest,74,Lake Avenue,30,4/6/2024,4/6/2024
5836,american auto-rama inc,16,Sunset Place,13,4/6/2024,4/6/2024
5837,faulkner nissan inc,51,Cedar Place,23,4/6/2024,4/6/2024
5838,park national bank,56,River Circle,43,4/6/2024,4/6/2024
5839,pete moore chevrolet inc,91,Grove Road,43,4/6/2024,4/6/2024
5840,route 44 hyundai,51,Lake Terrace,10,4/6/2024,4/6/2024
5841,ltd ford lincoln,6,Valley Circle,24,4/6/2024,4/6/2024
5842,arizona auto sales inc,10,Sunset Lane,29,4/6/2024,4/6/2024
5843,remarketing by ge/southern wholesale cars,13,Grove Court,25,4/6/2024,4/6/2024
5844,bearcat leasing,9,River Street,29,4/6/2024,4/6/2024
5845,john markel inc,4,Lake Lane,17,4/6/2024,4/6/2024
5846,puente hills financing llc,88,Grove Street,1,4/6/2024,4/6/2024
5847,remarketing by ge/manheim pensacola,77,Meadow Way,21,4/6/2024,4/6/2024
5848,titlebucks / birmingham al1,75,Main Road,18,4/6/2024,4/6/2024
5849,nationwide remarketing co,81,Hill Court,12,4/6/2024,4/6/2024
5850,bb&t asset disposal,90,Oak Court,7,4/6/2024,4/6/2024
5851,remarketing by ge/flag credit union,86,River Place,34,4/6/2024,4/6/2024
5852,bergey's lincoln mercury inc,41,Meadow Road,30,4/6/2024,4/6/2024
5853,ask & kh auto sales corp,69,Elm Terrace,3,4/6/2024,4/6/2024
5854,texas health credit union,69,Valley Way,33,4/6/2024,4/6/2024
5855,nuvision financial fcu,10,Grove Terrace,46,4/6/2024,4/6/2024
5856,affordable title loans,87,Meadow Place,16,4/6/2024,4/6/2024
5857,easy acceptance,26,Grove Circle,21,4/6/2024,4/6/2024
5858,springfield chrysler auto mart,82,Oak Way,29,4/6/2024,4/6/2024
5859,car now acceptance co/harrisonburg,33,Hill Trail,29,4/6/2024,4/6/2024
5860,m & w inc,3,Valley Trail,48,4/6/2024,4/6/2024
5861,ford lincoln of cookeville,64,Lake Circle,22,4/6/2024,4/6/2024
5862,elmwood chrysler dodge jeep ram,16,Grove Street,2,4/6/2024,4/6/2024
5863,mossy nissan poway,13,Spruce Way,17,4/6/2024,4/6/2024
5864,laval auto plus d a,58,Elm Lane,18,4/6/2024,4/6/2024
5865,jeff johnson chevrolet inc,43,River Drive,46,4/6/2024,4/6/2024
5866,auto bank southern california,41,Lake Street,17,4/6/2024,4/6/2024
5867,republic finance llc/gramercy,50,Elm Place,13,4/6/2024,4/6/2024
5868,bebe motors llc,87,Oak Way,28,4/6/2024,4/6/2024
5869,amaan motors llc,62,Sunset Boulevard,33,4/6/2024,4/6/2024
5870,arcadia chevrolet buick inc.,33,Park Lane,18,4/6/2024,4/6/2024
5871,mooresville ford mercury inc,28,Main Place,37,4/6/2024,4/6/2024
5872,titlemax/dickson tn1,78,Cedar Street,30,4/6/2024,4/6/2024
5873,metro kia of raynham,22,Cedar Court,27,4/6/2024,4/6/2024
5874,remarketing by ge/okaloosa county teachers fcu,85,Forest Boulevard,14,4/6/2024,4/6/2024
5875,titlemax of horizon ridge pkwy. - nv 2,56,Sunset Drive,8,4/6/2024,4/6/2024
5876,mercedes benz of orlando,89,Pine Way,27,4/6/2024,4/6/2024
5877,autonation honda miami lakes,3,Meadow Lane,33,4/6/2024,4/6/2024
5878,infiniti of tysons corner,7,Forest Terrace,36,4/6/2024,4/6/2024
5879,weathers motors,79,Elm Circle,18,4/6/2024,4/6/2024
5880,trousdale county motors,86,Main Terrace,37,4/6/2024,4/6/2024
5881,united car lot llc,16,Oak Trail,27,4/6/2024,4/6/2024
5882,titlemax of eastern ave. - nv 5,90,Main Court,34,4/6/2024,4/6/2024
5883,autonation acura sanford,25,River Court,22,4/6/2024,4/6/2024
5884,autonation nissan jacksonville,26,Park Terrace,45,4/6/2024,4/6/2024
5885,southwest financial llc,36,Forest Circle,26,4/6/2024,4/6/2024
5886,citizens finance/west allis,51,Lake Road,25,4/6/2024,4/6/2024
5887,auto image,39,Valley Circle,28,4/6/2024,4/6/2024
5888,sunrise acceptance inc,40,Elm Circle,47,4/6/2024,4/6/2024
5889,integrity cycles llc,52,Grove Terrace,43,4/6/2024,4/6/2024
5890,enterprise leasing co. of georgia,18,Pine Way,12,4/6/2024,4/6/2024
5891,communication fcu,47,Maple Terrace,48,4/6/2024,4/6/2024
5892,beadles,47,Park Street,43,4/6/2024,4/6/2024
5893,beaverton infiniti,40,Pine Court,39,4/6/2024,4/6/2024
5894,autonation mitsubishi,5,Sunset Road,47,4/6/2024,4/6/2024
5895,central florida postal credit union,44,Sunset Street,39,4/6/2024,4/6/2024
5896,freedom first credit union,7,Pine Court,23,4/6/2024,4/6/2024
5897,delmarva motor acceptance corp,57,Park Boulevard,49,4/6/2024,4/6/2024
5898,manheim omaha,86,Sunset Place,26,4/6/2024,4/6/2024
5899,united lending group inc,53,Spruce Court,29,4/6/2024,4/6/2024
5900,honda of concord,2,Maple Drive,36,4/6/2024,4/6/2024
5901,csx transportation,93,Lake Trail,35,4/6/2024,4/6/2024
5902,titlemax/las vegas nv18,79,Lake Place,10,4/6/2024,4/6/2024
5903,primeritus remarketing/fast line auto sales inc,26,Lake Way,19,4/6/2024,4/6/2024
5904,mecu,11,Elm Boulevard,10,4/6/2024,4/6/2024
5905,b & j auto sales,36,Hill Court,26,4/6/2024,4/6/2024
5906,russell smith auto,22,River Court,19,4/6/2024,4/6/2024
5907,saber acceptance co inc,77,Spruce Trail,44,4/6/2024,4/6/2024
5908,hatfield kia,65,Oak Avenue,41,4/6/2024,4/6/2024
5909,napletons hyundai,5,Park Circle,4,4/6/2024,4/6/2024
5910,autoshow sales and service,73,Hill Street,35,4/6/2024,4/6/2024
5911,land rover las vegas,16,Meadow Road,27,4/6/2024,4/6/2024
5912,beverly hills marketing,6,Lake Drive,41,4/6/2024,4/6/2024
5913,berg car company inc,37,Hill Street,10,4/6/2024,4/6/2024
5914,byers ford llc,24,Park Place,9,4/6/2024,4/6/2024
5915,pride hyundai of seekonk,25,Elm Circle,29,4/6/2024,4/6/2024
5916,sound motors inc,63,Hill Court,19,4/6/2024,4/6/2024
5917,auto fleet sales inc,85,Oak Drive,4,4/6/2024,4/6/2024
5918,ars/thrifty car rental/greer,16,River Road,15,4/6/2024,4/6/2024
5919,car sense incorporated,41,Park Trail,39,4/6/2024,4/6/2024
5920,credit concepts inc,16,Oak Place,14,4/6/2024,4/6/2024
5921,titlemax/riverside ca1,62,Pine Road,27,4/6/2024,4/6/2024
5922,titlemax/dallas tx2,2,Meadow Terrace,24,4/6/2024,4/6/2024
5923,9076 8326 quebec inc,29,Park Drive,44,4/6/2024,4/6/2024
5924,mid atlantic fcu,22,Oak Road,45,4/6/2024,4/6/2024
5925,affinity truck & auto sales,79,Lake Terrace,13,4/6/2024,4/6/2024
5926,toyota west,23,Oak Lane,3,4/6/2024,4/6/2024
5927,hatfield volkswagen,1,Forest Avenue,6,4/6/2024,4/6/2024
5928,eddie mercer automotive,2,Main Drive,39,4/6/2024,4/6/2024
5929,buckeye title loans inc,8,Oak Place,7,4/6/2024,4/6/2024
5930,professional financial services/pensacola,70,Spruce Road,10,4/6/2024,4/6/2024
5931,titlebucks/lasvegas nv1,82,Meadow Boulevard,43,4/6/2024,4/6/2024
5932,byers chevrolet llc,10,Meadow Lane,17,4/6/2024,4/6/2024
5933,morries mazda,2,Main Road,12,4/6/2024,4/6/2024
5934,titlemax/san diego ca2,73,Grove Way,7,4/6/2024,4/6/2024
5935,family motor sales corp,83,Cedar Lane,17,4/6/2024,4/6/2024
5936,4 h auto sales llc,38,Maple Place,11,4/6/2024,4/6/2024
5937,gwinnett place ford,21,Lake Circle,39,4/6/2024,4/6/2024
5938,seminole title,9,Valley Circle,8,4/6/2024,4/6/2024
5939,paramount kia of hickory,5,Grove Street,10,4/6/2024,4/6/2024
5940,manheim baltwash/junk a car scrap,50,River Place,29,4/6/2024,4/6/2024
5941,del valle auto sales,31,Pine Terrace,27,4/6/2024,4/6/2024
5942,miami lakes chevrolet,75,Elm Boulevard,19,4/6/2024,4/6/2024
5943,blues cars and trucks,64,Forest Street,41,4/6/2024,4/6/2024
5944,mercedes benz of north orlando,67,Sunset Court,11,4/6/2024,4/6/2024
5945,lendmark financial services/aiken,73,Main Court,38,4/6/2024,4/6/2024
5946,dakota auto inc,96,Main Circle,16,4/6/2024,4/6/2024
5947,chavinda auto sales,13,Hill Road,16,4/6/2024,4/6/2024
5948,global auto leasing llc,28,River Boulevard,32,4/6/2024,4/6/2024
5949,clz for less,38,Grove Street,21,4/6/2024,4/6/2024
5950,i 10 toyota,57,Spruce Street,13,4/6/2024,4/6/2024
5951,franklin park lincoln inc,89,Main Way,33,4/6/2024,4/6/2024
5952,fleet services remarketing inc.,41,Elm Street,15,4/6/2024,4/6/2024
5953,curry honda,20,River Road,1,4/6/2024,4/6/2024
5954,ez rent a car inc,80,Oak Circle,39,4/6/2024,4/6/2024
5955,wildwood motors,93,Park Trail,36,4/6/2024,4/6/2024
5956,chesterfield motorsports llc,86,Maple Avenue,22,4/6/2024,4/6/2024
5957,international motor sports inc,48,Park Street,14,4/6/2024,4/6/2024
5958,g & s auto sales & rentals  llc,2,Lake Drive,46,4/6/2024,4/6/2024
5959,datura auto sales and rentals,52,Lake Terrace,43,4/6/2024,4/6/2024
5960,intercontinental fleet corp,92,Oak Way,31,4/6/2024,4/6/2024
5961,wyatt johnson automotive group inc,23,Spruce Lane,10,4/6/2024,4/6/2024
5962,sixrentals corp/damage liquidation,92,Maple Circle,7,4/6/2024,4/6/2024
5963,manheim georgia,73,Main Lane,28,4/6/2024,4/6/2024
5964,all pro sales & leasing inc,52,Cedar Avenue,27,4/6/2024,4/6/2024
5965,onesource/team nissan of lithia springs,68,Valley Trail,36,4/6/2024,4/6/2024
5966,reed nissan,12,Maple Lane,42,4/6/2024,4/6/2024
5967,simpson auto inc,4,Elm Road,25,4/6/2024,4/6/2024
5968,onesource/deluca toyota inc,42,Cedar Trail,20,4/6/2024,4/6/2024
5969,kia of stuart,11,Valley Circle,15,4/6/2024,4/6/2024
5970,phoenix rsng corporation,48,Hill Boulevard,2,4/6/2024,4/6/2024
5971,t. james motorsports llc,69,Hill Court,11,4/6/2024,4/6/2024
5972,xtreme automotive group inc,14,Oak Boulevard,2,4/6/2024,4/6/2024
5973,par north america/alaska usa fcu,79,Forest Way,28,4/6/2024,4/6/2024
5974,financial services remarketing/trade assets,54,Hill Way,48,4/6/2024,4/6/2024
5975,world wide investments llc,41,Sunset Street,4,4/6/2024,4/6/2024
5976,helm bank,26,Elm Road,16,4/6/2024,4/6/2024
5977,all car leasing inc,85,River Lane,15,4/6/2024,4/6/2024
5978,primeritus remarketing/first hawaiian ban,78,Hill Way,18,4/6/2024,4/6/2024
5979,jacky jones ford inc,34,Grove Drive,23,4/6/2024,4/6/2024
5980,repo remarketing/first credit union,81,Forest Way,44,4/6/2024,4/6/2024
5981,autonation ford st petersburg,7,Park Way,14,4/6/2024,4/6/2024
5982,ford intl business development inc.,88,Oak Trail,4,4/6/2024,4/6/2024
5983,ford lincoln of franklin,74,Lake Drive,22,4/6/2024,4/6/2024
5984,ferrari of ft lauderdale,36,Meadow Circle,49,4/6/2024,4/6/2024
5985,mph import & export inc,76,Sunset Trail,33,4/6/2024,4/6/2024
5986,jackson ford inc,26,Hill Street,39,4/6/2024,4/6/2024
5987,robins fcu,82,Valley Court,29,4/6/2024,4/6/2024
5988,autonation ford lincoln orange park,3,Oak Way,34,4/6/2024,4/6/2024
5989,american honda fin/honda lse trust/hvt inc/inet,18,Hill Trail,49,4/6/2024,4/6/2024
5990,bennett chrysler dodge jeep llc,21,Spruce Street,10,4/6/2024,4/6/2024
5991,thrifty rent a car/mount rainier,18,Maple Trail,7,4/6/2024,4/6/2024
5992,bev smith kia,63,Park Road,49,4/6/2024,4/6/2024
5993,asbury inventory bank,74,Valley Lane,8,4/6/2024,4/6/2024
5994,riley toyota scion,96,Forest Drive,9,4/6/2024,4/6/2024
5995,denper group inc,68,Elm Court,26,4/6/2024,4/6/2024
5996,inland northwest financial services,85,Grove Lane,27,4/6/2024,4/6/2024
5997,old south sales inc,9,Hill Way,27,4/6/2024,4/6/2024
5998,hinshaws acura,96,Hill Way,5,4/6/2024,4/6/2024
5999,a automotive inc auto sales,70,Forest Terrace,37,4/6/2024,4/6/2024
6000,flow companies of greensboro llc,46,Cedar Avenue,17,4/6/2024,4/6/2024
6001,south shore bmw mini,56,Elm Street,29,4/6/2024,4/6/2024
6002,k & g auto group llc,23,Forest Terrace,3,4/6/2024,4/6/2024
6003,p & r auto brokers llc,8,Pine Place,36,4/6/2024,4/6/2024
6004,the wilhardt collection inc,94,Pine Boulevard,15,4/6/2024,4/6/2024
6005,fiserv/us bank na,25,Cedar Road,41,4/6/2024,4/6/2024
6006,deragon location inc,32,Valley Way,10,4/6/2024,4/6/2024
6007,automobile rimek inc,75,Cedar Terrace,9,4/6/2024,4/6/2024
6008,primeritus remarketing/best used cars,33,Maple Place,42,4/6/2024,4/6/2024
6009,m & t bank,13,Spruce Circle,46,4/6/2024,4/6/2024
6010,remarketing by ge/jme services llc,44,Park Court,40,4/6/2024,4/6/2024
6011,larry h miller fleet lease,61,Oak Lane,18,4/6/2024,4/6/2024
6012,federal financial services inc/elkin,85,Sunset Road,20,4/6/2024,4/6/2024
6013,asi fcu,73,Hill Trail,11,4/6/2024,4/6/2024
6014,the lexus store of lexington,18,Hill Circle,45,4/6/2024,4/6/2024
6015,hofco auto consultants,62,Park Avenue,21,4/6/2024,4/6/2024
6016,insight financial credit union,66,Meadow Road,38,4/6/2024,4/6/2024
6017,beadle fd inc/beadle chry ctr,13,Pine Terrace,23,4/6/2024,4/6/2024
6018,futrell auto sales,89,Main Drive,21,4/6/2024,4/6/2024
6019,fast title & finance inc,60,Lake Terrace,45,4/6/2024,4/6/2024
6020,telhio credit union,60,Elm Terrace,6,4/6/2024,4/6/2024
6021,avis rent a car/fargo,66,Cedar Trail,46,4/6/2024,4/6/2024
6022,dfw audi,15,Lake Drive,40,4/6/2024,4/6/2024
6023,autohaus bmw,26,Meadow Lane,20,4/6/2024,4/6/2024
6024,tech motors llc,20,Spruce Street,14,4/6/2024,4/6/2024
6025,deter motor company,42,River Avenue,21,4/6/2024,4/6/2024
6026,beadles chevrolet buick gmc llc,38,Hill Trail,17,4/6/2024,4/6/2024
6027,midway motor sales company llc,21,Cedar Place,17,4/6/2024,4/6/2024
6028,remarketing by ge/manheim utah,1,Oak Street,23,4/6/2024,4/6/2024
6029,crown metal packaging canada lp,47,Park Place,21,4/6/2024,4/6/2024
6030,sterling auto sales,55,Grove Street,29,4/6/2024,4/6/2024
6031,premier ford linc merc inc,11,Main Terrace,13,4/6/2024,4/6/2024
6032,mercedes benz of arlington,29,Valley Terrace,41,4/6/2024,4/6/2024
6033,inviso llc,80,Oak Drive,5,4/6/2024,4/6/2024
6034,northtown toyota volkswagen scion,73,River Road,24,4/6/2024,4/6/2024
6035,racine honda,36,Cedar Circle,4,4/6/2024,4/6/2024
