Id,LeaseProposalId,ConditionId,Value,CreateDate,UpdateDate
3706,1236,3,0,3/28/2024,4/3/2024
3707,1236,1,0,3/17/2024,4/4/2024
3708,1236,2,1,4/5/2024,4/5/2024
3709,1237,3,0,3/30/2024,4/1/2024
3710,1237,5,0,4/5/2024,3/30/2024
3711,1237,2,1,3/13/2024,3/29/2024
3712,1238,4,0,4/5/2024,4/2/2024
3713,1238,2,0,3/31/2024,4/6/2024
3714,1238,4,1,3/29/2024,3/31/2024
3715,1239,4,1,3/29/2024,3/30/2024
3716,1239,2,0,4/3/2024,4/1/2024
3717,1239,4,1,3/15/2024,3/30/2024
3718,1240,1,0,3/12/2024,4/3/2024
3719,1240,2,0,4/6/2024,3/29/2024
3720,1240,5,1,3/13/2024,4/4/2024
3721,1241,3,0,3/23/2024,3/30/2024
3722,1241,4,0,4/4/2024,4/2/2024
3723,1241,3,1,3/27/2024,4/1/2024
3724,1242,1,1,3/19/2024,4/1/2024
3725,1242,3,1,3/31/2024,4/6/2024
3726,1242,3,0,4/6/2024,3/31/2024
3727,1243,6,0,3/24/2024,3/29/2024
3728,1243,6,0,3/27/2024,3/31/2024
3729,1243,5,1,4/1/2024,4/3/2024
3730,1244,1,0,3/14/2024,4/6/2024
3731,1244,3,0,3/12/2024,3/31/2024
3732,1244,3,0,3/17/2024,4/6/2024
3733,1245,2,1,3/15/2024,3/29/2024
3734,1245,4,0,3/30/2024,3/29/2024
3735,1245,2,0,4/2/2024,4/5/2024
3736,1246,3,1,3/18/2024,4/4/2024
3737,1246,6,0,4/1/2024,4/4/2024
3738,1246,1,1,3/26/2024,3/30/2024
3739,1247,1,1,4/2/2024,4/6/2024
3740,1247,5,0,3/11/2024,3/29/2024
3741,1247,1,1,3/23/2024,4/1/2024
3742,1248,6,1,3/10/2024,3/30/2024
3743,1248,1,1,3/21/2024,4/1/2024
3744,1248,4,0,3/21/2024,3/29/2024
3745,1249,1,1,3/26/2024,4/2/2024
3746,1249,1,0,3/31/2024,4/3/2024
3747,1249,3,1,3/25/2024,3/29/2024
3748,1250,2,1,3/23/2024,4/5/2024
3749,1250,1,0,4/4/2024,4/1/2024
3750,1250,2,0,3/14/2024,3/31/2024
3751,1251,1,1,4/1/2024,4/2/2024
3752,1251,2,0,3/12/2024,4/1/2024
3753,1251,4,0,3/19/2024,3/31/2024
3754,1252,5,0,3/26/2024,4/5/2024
3755,1252,3,0,3/25/2024,4/5/2024
3756,1252,1,1,3/21/2024,3/30/2024
3757,1253,4,1,3/24/2024,4/1/2024
3758,1253,6,1,3/21/2024,4/4/2024
3759,1253,4,0,4/5/2024,3/30/2024
3760,1254,1,0,3/31/2024,4/1/2024
3761,1254,1,0,3/23/2024,4/2/2024
3762,1254,3,1,3/30/2024,4/3/2024
3763,1255,6,1,3/30/2024,4/6/2024
3764,1255,5,0,3/26/2024,3/30/2024
3765,1255,4,0,3/18/2024,4/3/2024
3766,1256,3,0,3/19/2024,3/30/2024
3767,1256,6,0,3/26/2024,4/1/2024
3768,1256,1,1,4/3/2024,3/30/2024
3769,1257,2,1,3/28/2024,4/6/2024
3770,1257,6,0,4/2/2024,3/30/2024
3771,1257,4,1,3/14/2024,3/31/2024
3772,1258,6,1,3/14/2024,4/5/2024
3773,1258,2,1,3/20/2024,3/31/2024
3774,1258,4,0,3/31/2024,4/4/2024
3775,1259,2,0,3/21/2024,4/3/2024
3776,1259,4,0,3/23/2024,3/31/2024
3777,1259,4,0,3/29/2024,4/2/2024
3778,1260,1,0,3/28/2024,4/3/2024
3779,1260,3,0,3/17/2024,3/29/2024
3780,1260,5,0,3/12/2024,4/6/2024
3781,1261,1,0,3/30/2024,3/31/2024
3782,1261,2,1,3/18/2024,3/30/2024
3783,1261,6,0,3/15/2024,3/29/2024
3784,1262,1,1,3/28/2024,3/29/2024
3785,1262,1,1,3/16/2024,3/31/2024
3786,1262,5,0,4/5/2024,4/5/2024
3787,1263,5,0,3/13/2024,3/30/2024
3788,1263,6,0,4/3/2024,4/1/2024
3789,1263,1,0,3/18/2024,4/1/2024
3790,1264,6,1,3/11/2024,4/3/2024
3791,1264,2,1,3/16/2024,4/4/2024
3792,1264,3,1,3/23/2024,4/4/2024
3793,1265,2,1,3/16/2024,4/4/2024
3794,1265,5,1,4/6/2024,3/29/2024
3795,1265,3,1,4/5/2024,4/2/2024
3796,1266,4,0,3/16/2024,4/5/2024
3797,1266,3,0,3/22/2024,3/29/2024
3798,1266,4,0,3/18/2024,3/29/2024
3799,1267,3,1,3/17/2024,4/2/2024
3800,1267,5,0,4/3/2024,4/6/2024
3801,1267,1,0,3/29/2024,4/1/2024
3802,1268,3,0,3/30/2024,4/3/2024
3803,1268,5,1,3/21/2024,4/5/2024
3804,1268,1,1,3/19/2024,4/3/2024
3805,1269,4,0,3/9/2024,4/1/2024
3806,1269,4,1,3/23/2024,4/5/2024
3807,1269,3,0,3/11/2024,3/31/2024
3808,1270,6,0,3/19/2024,4/1/2024
3809,1270,2,1,3/18/2024,4/1/2024
3810,1270,3,0,3/29/2024,4/6/2024
3811,1271,1,0,3/28/2024,3/30/2024
3812,1271,1,0,3/24/2024,3/31/2024
3813,1271,6,1,3/19/2024,4/1/2024
3814,1272,1,0,3/27/2024,4/3/2024
3815,1272,1,1,3/28/2024,4/5/2024
3816,1272,2,1,3/31/2024,4/1/2024
3817,1273,3,1,3/24/2024,4/3/2024
3818,1273,6,1,3/26/2024,3/29/2024
3819,1273,6,0,3/13/2024,4/3/2024
3820,1274,2,0,3/13/2024,3/31/2024
3821,1274,1,0,3/14/2024,3/31/2024
3822,1274,4,1,3/15/2024,4/6/2024
3823,1275,6,0,3/18/2024,3/30/2024
3824,1275,2,1,3/24/2024,4/1/2024
3825,1275,1,0,3/17/2024,4/2/2024
3826,1276,3,1,4/6/2024,4/3/2024
3827,1276,3,0,3/9/2024,4/3/2024
3828,1276,1,0,3/24/2024,4/2/2024
3829,1277,3,0,3/16/2024,4/4/2024
3830,1277,3,1,3/20/2024,3/31/2024
3831,1277,1,1,3/13/2024,4/1/2024
3832,1278,2,0,3/19/2024,4/4/2024
3833,1278,1,1,3/11/2024,4/2/2024
3834,1278,1,0,3/13/2024,4/6/2024
3835,1279,6,1,3/21/2024,3/31/2024
3836,1279,6,1,3/14/2024,4/2/2024
3837,1279,1,0,3/21/2024,4/5/2024
3838,1280,4,1,3/26/2024,4/2/2024
3839,1280,4,1,3/12/2024,4/6/2024
3840,1280,4,0,3/20/2024,4/1/2024
3841,1281,2,0,4/1/2024,4/6/2024
3842,1281,1,1,3/29/2024,3/29/2024
3843,1281,2,1,3/30/2024,3/31/2024
3844,1282,1,0,3/29/2024,3/31/2024
3845,1282,6,1,3/28/2024,4/1/2024
3846,1282,3,1,3/16/2024,3/30/2024
3847,1283,6,0,4/4/2024,3/30/2024
3848,1283,2,1,3/13/2024,3/30/2024
3849,1283,2,0,3/13/2024,3/31/2024
3850,1284,1,1,3/16/2024,4/1/2024
3851,1284,4,0,3/25/2024,3/30/2024
3852,1284,2,0,3/20/2024,4/5/2024
3853,1285,6,1,3/16/2024,3/30/2024
3854,1285,4,1,3/11/2024,3/30/2024
3855,1285,6,1,3/22/2024,4/5/2024
3856,1286,1,0,3/27/2024,3/31/2024
3857,1286,5,1,3/11/2024,4/5/2024
3858,1286,3,1,3/27/2024,4/1/2024
3859,1287,5,0,3/27/2024,3/29/2024
3860,1287,4,0,3/17/2024,3/30/2024
3861,1287,2,1,3/20/2024,3/30/2024
3862,1288,3,1,4/6/2024,4/4/2024
3863,1288,5,1,3/18/2024,4/6/2024
3864,1288,1,1,3/15/2024,4/3/2024
3865,1289,2,0,4/5/2024,4/1/2024
3866,1289,1,0,3/9/2024,4/3/2024
3867,1289,5,1,3/27/2024,4/2/2024
3868,1290,2,0,3/16/2024,4/1/2024
3869,1290,5,1,3/23/2024,4/4/2024
3870,1290,4,0,3/12/2024,4/5/2024
3871,1291,1,0,3/26/2024,4/3/2024
3872,1291,3,1,3/9/2024,3/31/2024
3873,1291,3,0,3/21/2024,4/4/2024
3874,1292,1,1,3/18/2024,4/3/2024
3875,1292,2,1,3/15/2024,3/31/2024
3876,1292,3,1,3/10/2024,4/6/2024
3877,1293,6,1,3/18/2024,3/30/2024
3878,1293,4,0,3/28/2024,4/5/2024
3879,1293,6,1,3/16/2024,3/29/2024
3880,1294,2,1,4/6/2024,4/1/2024
3881,1294,3,0,3/16/2024,3/30/2024
3882,1294,1,0,4/4/2024,3/29/2024
3883,1295,2,1,3/9/2024,4/6/2024
3884,1295,4,1,3/20/2024,4/1/2024
3885,1295,3,1,4/4/2024,3/31/2024
3886,1296,2,1,3/28/2024,3/31/2024
3887,1296,2,0,3/12/2024,4/1/2024
3888,1296,3,1,3/25/2024,4/6/2024
3889,1297,2,0,3/15/2024,3/31/2024
3890,1297,6,0,3/31/2024,4/6/2024
3891,1297,2,1,4/1/2024,4/4/2024
3892,1298,5,1,3/23/2024,4/2/2024
3893,1298,2,0,3/17/2024,3/29/2024
3894,1298,2,1,3/24/2024,3/29/2024
3895,1299,3,0,3/24/2024,4/4/2024
3896,1299,6,1,3/9/2024,4/3/2024
3897,1299,3,0,4/6/2024,4/1/2024
3898,1300,4,0,3/17/2024,4/1/2024
3899,1300,6,0,3/16/2024,3/31/2024
3900,1300,4,1,3/25/2024,4/1/2024
3901,1301,3,0,3/16/2024,4/4/2024
3902,1301,5,1,3/26/2024,4/6/2024
3903,1301,3,0,3/28/2024,4/2/2024
3904,1302,1,0,3/16/2024,4/3/2024
3905,1302,1,1,3/23/2024,4/3/2024
3906,1302,5,1,3/29/2024,4/3/2024
3907,1303,2,0,3/21/2024,3/31/2024
3908,1303,3,1,3/15/2024,4/2/2024
3909,1303,5,0,3/13/2024,3/29/2024
3910,1304,5,1,4/1/2024,4/2/2024
3911,1304,6,1,3/18/2024,4/1/2024
3912,1304,1,1,3/26/2024,3/29/2024
3913,1305,4,1,3/31/2024,4/1/2024
3914,1305,2,0,3/29/2024,4/2/2024
3915,1305,6,1,3/20/2024,4/4/2024
3916,1306,5,1,3/19/2024,3/29/2024
3917,1306,1,0,3/30/2024,4/3/2024
3918,1306,5,0,3/22/2024,4/6/2024
3919,1307,1,0,3/29/2024,3/31/2024
3920,1307,4,0,3/31/2024,4/5/2024
3921,1307,6,0,3/14/2024,4/2/2024
3922,1308,1,0,3/27/2024,4/3/2024
3923,1308,3,0,3/31/2024,4/1/2024
3924,1308,2,1,4/6/2024,4/2/2024
3925,1309,2,1,4/6/2024,4/5/2024
3926,1309,1,0,3/26/2024,3/30/2024
3927,1309,5,1,3/17/2024,4/6/2024
3928,1310,2,1,3/14/2024,4/2/2024
3929,1310,3,1,3/24/2024,3/29/2024
3930,1310,5,1,3/11/2024,4/1/2024
3931,1311,6,0,3/20/2024,3/31/2024
3932,1311,4,1,3/10/2024,4/3/2024
3933,1311,5,0,3/15/2024,4/3/2024
3934,1312,3,1,4/1/2024,4/3/2024
3935,1312,2,1,4/3/2024,3/31/2024
3936,1312,5,0,3/22/2024,4/5/2024
3937,1313,5,0,3/30/2024,4/5/2024
3938,1313,5,1,3/23/2024,4/3/2024
3939,1313,3,0,3/15/2024,3/30/2024
3940,1314,5,1,3/30/2024,4/1/2024
3941,1314,4,0,4/3/2024,4/3/2024
3942,1314,6,0,3/26/2024,4/3/2024
3943,1315,4,1,3/11/2024,3/31/2024
3944,1315,3,1,3/18/2024,3/31/2024
3945,1315,2,0,3/17/2024,4/6/2024
3946,1316,4,0,3/12/2024,4/2/2024
3947,1316,3,0,3/15/2024,4/1/2024
3948,1316,1,1,4/1/2024,4/2/2024
3949,1317,1,1,3/23/2024,3/29/2024
3950,1317,6,1,3/30/2024,3/30/2024
3951,1317,2,1,3/22/2024,3/29/2024
3952,1318,4,1,4/3/2024,3/30/2024
3953,1318,4,0,4/2/2024,4/2/2024
3954,1318,5,0,3/15/2024,4/2/2024
3955,1319,3,0,3/11/2024,4/2/2024
3956,1319,4,1,4/6/2024,4/4/2024
3957,1319,3,1,3/15/2024,4/3/2024
3958,1320,5,0,3/10/2024,3/30/2024
3959,1320,4,0,3/10/2024,4/6/2024
3960,1320,2,1,3/23/2024,4/1/2024
3961,1321,5,1,4/6/2024,4/4/2024
3962,1321,2,0,3/27/2024,4/1/2024
3963,1321,6,1,3/26/2024,3/29/2024
3964,1322,1,1,3/11/2024,4/6/2024
3965,1322,2,1,3/9/2024,4/5/2024
3966,1322,3,0,3/31/2024,4/6/2024
3967,1323,6,0,3/10/2024,3/30/2024
3968,1323,2,0,3/13/2024,4/3/2024
3969,1323,6,0,3/13/2024,4/3/2024
3970,1324,2,0,3/25/2024,4/3/2024
3971,1324,5,0,3/24/2024,3/31/2024
3972,1324,1,0,4/6/2024,4/5/2024
3973,1325,5,1,3/31/2024,4/3/2024
3974,1325,1,1,3/15/2024,3/29/2024
3975,1325,3,0,4/5/2024,4/1/2024
3976,1326,2,0,3/21/2024,4/3/2024
3977,1326,5,0,3/30/2024,4/4/2024
3978,1326,1,1,3/27/2024,4/5/2024
3979,1327,6,0,3/19/2024,3/30/2024
3980,1327,6,1,4/6/2024,3/29/2024
3981,1327,6,1,3/15/2024,4/6/2024
3982,1328,3,0,3/24/2024,4/5/2024
3983,1328,6,0,3/29/2024,3/29/2024
3984,1328,2,1,4/2/2024,3/31/2024
3985,1329,3,0,3/23/2024,4/2/2024
3986,1329,5,1,3/13/2024,4/2/2024
3987,1329,5,0,3/26/2024,4/4/2024
3988,1330,3,0,3/12/2024,3/29/2024
3989,1330,3,0,3/10/2024,4/2/2024
3990,1330,3,1,3/29/2024,3/29/2024
3991,1331,1,0,3/28/2024,4/4/2024
3992,1331,1,1,3/20/2024,4/2/2024
3993,1331,6,1,3/14/2024,3/31/2024
3994,1332,4,1,3/10/2024,4/4/2024
3995,1332,3,1,3/9/2024,3/31/2024
3996,1332,1,0,3/25/2024,3/31/2024
3997,1333,6,1,3/16/2024,4/2/2024
3998,1333,3,1,4/1/2024,4/3/2024
3999,1333,6,0,3/23/2024,4/2/2024
4000,1334,2,0,3/17/2024,4/4/2024
4001,1334,1,0,3/24/2024,4/1/2024
4002,1334,3,0,3/31/2024,4/2/2024
4003,1335,3,0,4/5/2024,4/5/2024
4004,1335,6,1,3/21/2024,4/5/2024
4005,1335,1,1,4/3/2024,4/5/2024
4006,1336,5,1,3/28/2024,3/29/2024
4007,1336,3,1,4/2/2024,3/31/2024
4008,1336,3,0,3/19/2024,3/30/2024
4009,1337,2,1,3/27/2024,4/6/2024
4010,1337,2,1,3/20/2024,3/31/2024
4011,1337,3,1,3/31/2024,4/3/2024
4012,1338,4,0,3/13/2024,3/30/2024
4013,1338,6,0,3/20/2024,4/6/2024
4014,1338,6,1,3/14/2024,4/5/2024
4015,1339,1,0,3/17/2024,4/6/2024
4016,1339,5,0,3/31/2024,4/1/2024
4017,1339,2,0,3/16/2024,4/3/2024
4018,1340,5,1,3/9/2024,3/29/2024
4019,1340,5,0,3/24/2024,4/3/2024
4020,1340,4,0,3/26/2024,4/4/2024
4021,1341,6,0,3/24/2024,4/6/2024
4022,1341,4,1,3/13/2024,3/30/2024
4023,1341,2,0,3/31/2024,4/1/2024
4024,1342,3,0,3/27/2024,4/5/2024
4025,1342,2,0,3/26/2024,4/6/2024
4026,1342,1,0,4/5/2024,4/2/2024
4027,1343,1,1,4/5/2024,3/30/2024
4028,1343,2,0,3/11/2024,4/3/2024
4029,1343,3,0,3/15/2024,3/31/2024
4030,1344,3,0,3/28/2024,4/4/2024
4031,1344,6,1,3/12/2024,3/30/2024
4032,1344,6,1,4/6/2024,3/29/2024
4033,1345,3,1,3/12/2024,3/31/2024
4034,1345,4,1,3/14/2024,4/6/2024
4035,1345,1,1,4/4/2024,3/31/2024
4036,1346,1,0,3/9/2024,3/30/2024
4037,1346,3,0,3/18/2024,4/3/2024
4038,1346,1,1,3/27/2024,3/31/2024
4039,1347,2,1,3/18/2024,3/29/2024
4040,1347,2,0,3/9/2024,4/6/2024
4041,1347,6,1,3/23/2024,3/31/2024
4042,1348,6,0,3/31/2024,4/6/2024
4043,1348,3,1,3/31/2024,3/30/2024
4044,1348,2,1,3/11/2024,3/29/2024
4045,1349,4,1,4/4/2024,4/4/2024
4046,1349,1,1,3/9/2024,4/1/2024
4047,1349,5,0,3/17/2024,4/2/2024
4048,1350,1,0,3/19/2024,3/29/2024
4049,1350,2,0,3/9/2024,4/4/2024
4050,1350,5,0,3/15/2024,4/5/2024
4051,1351,5,1,3/12/2024,4/5/2024
4052,1351,6,0,3/19/2024,3/31/2024
4053,1351,5,0,3/18/2024,3/30/2024
4054,1352,6,1,4/5/2024,4/4/2024
4055,1352,4,1,3/15/2024,4/5/2024
4056,1352,5,0,3/14/2024,4/1/2024
4057,1353,3,1,3/11/2024,3/30/2024
4058,1353,4,0,4/5/2024,4/6/2024
4059,1353,2,0,4/4/2024,4/4/2024
4060,1354,2,0,4/1/2024,4/1/2024
4061,1354,4,1,3/18/2024,4/5/2024
4062,1354,5,0,3/18/2024,3/31/2024
4063,1355,5,1,4/3/2024,4/3/2024
4064,1355,1,1,3/29/2024,4/6/2024
4065,1355,1,0,3/16/2024,3/29/2024
4066,1356,2,1,4/1/2024,4/6/2024
4067,1356,3,1,3/10/2024,4/5/2024
4068,1356,5,1,3/29/2024,4/2/2024
4069,1357,5,1,3/11/2024,4/5/2024
4070,1357,5,0,3/25/2024,3/29/2024
4071,1357,5,1,3/12/2024,4/1/2024
4072,1358,4,0,4/4/2024,3/31/2024
4073,1358,6,1,3/29/2024,4/6/2024
4074,1358,1,0,3/19/2024,4/5/2024
4075,1359,5,1,3/10/2024,4/3/2024
4076,1359,5,0,3/31/2024,4/3/2024
4077,1359,6,1,4/3/2024,3/29/2024
4078,1360,3,0,4/4/2024,4/5/2024
4079,1360,3,1,3/17/2024,4/6/2024
4080,1360,3,1,4/3/2024,4/4/2024
4081,1361,6,1,3/11/2024,4/5/2024
4082,1361,2,0,4/3/2024,4/1/2024
4083,1361,2,1,4/3/2024,3/31/2024
4084,1362,5,0,3/20/2024,4/5/2024
4085,1362,6,0,3/18/2024,4/4/2024
4086,1362,2,0,3/9/2024,3/29/2024
4087,1363,5,1,3/22/2024,3/30/2024
4088,1363,3,0,3/14/2024,4/2/2024
4089,1363,1,0,3/16/2024,4/3/2024
4090,1364,1,0,3/23/2024,4/5/2024
4091,1364,1,0,4/4/2024,4/4/2024
4092,1364,2,1,3/24/2024,4/1/2024
4093,1365,2,0,3/10/2024,4/5/2024
4094,1365,6,1,3/23/2024,3/31/2024
4095,1365,1,1,4/1/2024,3/31/2024
4096,1366,6,0,4/1/2024,4/1/2024
4097,1366,3,1,3/23/2024,4/2/2024
4098,1366,6,1,3/24/2024,3/29/2024
4099,1367,6,0,3/17/2024,4/1/2024
4100,1367,2,0,3/9/2024,3/30/2024
4101,1367,6,1,3/23/2024,3/29/2024
4102,1368,1,0,3/13/2024,4/6/2024
4103,1368,3,0,4/3/2024,3/30/2024
4104,1368,4,0,4/1/2024,4/6/2024
4105,1369,6,1,3/12/2024,4/4/2024
4106,1369,4,0,3/17/2024,3/30/2024
4107,1369,2,1,3/9/2024,3/29/2024
4108,1370,4,1,3/14/2024,3/29/2024
4109,1370,5,0,3/9/2024,4/1/2024
4110,1370,6,0,3/12/2024,4/6/2024
4111,1371,5,0,3/16/2024,4/4/2024
4112,1371,6,1,3/15/2024,4/6/2024
4113,1371,3,0,4/2/2024,3/30/2024
4114,1372,1,0,3/16/2024,4/2/2024
4115,1372,5,0,3/29/2024,4/2/2024
4116,1372,4,1,3/25/2024,4/6/2024
4117,1373,2,0,3/25/2024,3/29/2024
4118,1373,4,0,3/29/2024,4/5/2024
4119,1373,1,1,3/11/2024,3/30/2024
4120,1374,5,0,4/5/2024,4/3/2024
4121,1374,6,1,3/12/2024,3/31/2024
4122,1374,1,0,3/22/2024,4/6/2024
4123,1375,5,0,3/19/2024,3/31/2024
4124,1375,1,1,3/28/2024,3/31/2024
4125,1375,5,1,4/6/2024,3/29/2024
4126,1376,4,1,3/31/2024,3/29/2024
4127,1376,1,1,3/19/2024,4/6/2024
4128,1376,6,1,3/23/2024,3/31/2024
4129,1377,6,0,3/31/2024,3/31/2024
4130,1377,5,0,3/12/2024,4/2/2024
4131,1377,1,0,4/4/2024,4/4/2024
4132,1378,4,0,4/3/2024,4/5/2024
4133,1378,4,1,3/29/2024,4/6/2024
4134,1378,4,0,3/9/2024,4/3/2024
4135,1379,3,0,3/10/2024,4/3/2024
4136,1379,5,0,3/28/2024,4/4/2024
4137,1379,1,0,3/9/2024,3/31/2024
4138,1380,6,1,3/26/2024,3/30/2024
4139,1380,5,0,4/6/2024,3/29/2024
4140,1380,4,0,3/16/2024,4/3/2024
4141,1381,5,1,3/10/2024,4/5/2024
4142,1381,5,0,4/3/2024,3/30/2024
4143,1381,5,1,3/26/2024,4/5/2024
4144,1382,5,1,3/9/2024,4/5/2024
4145,1382,2,1,3/26/2024,4/5/2024
4146,1382,3,1,3/25/2024,3/29/2024
4147,1383,3,1,3/11/2024,4/5/2024
4148,1383,3,0,3/27/2024,4/1/2024
4149,1383,1,0,3/31/2024,4/1/2024
4150,1384,1,0,4/6/2024,4/5/2024
4151,1384,6,0,3/20/2024,4/3/2024
4152,1384,4,0,4/1/2024,4/4/2024
4153,1385,1,0,3/23/2024,3/29/2024
4154,1385,3,1,3/9/2024,3/31/2024
4155,1385,3,0,3/28/2024,3/30/2024
4156,1386,5,0,3/21/2024,4/4/2024
4157,1386,6,1,3/22/2024,4/1/2024
4158,1386,3,0,4/4/2024,3/31/2024
4159,1387,3,1,4/6/2024,4/4/2024
4160,1387,2,0,3/25/2024,4/1/2024
4161,1387,5,0,4/2/2024,3/29/2024
4162,1388,2,1,3/12/2024,3/29/2024
4163,1388,6,0,3/15/2024,4/6/2024
4164,1388,1,1,3/17/2024,3/31/2024
4165,1389,6,1,4/6/2024,4/3/2024
4166,1389,1,0,3/18/2024,4/1/2024
4167,1389,1,1,3/26/2024,3/31/2024
4168,1390,3,1,3/20/2024,3/31/2024
4169,1390,4,0,3/11/2024,4/2/2024
4170,1390,4,1,3/22/2024,3/30/2024
4171,1391,5,0,3/13/2024,4/1/2024
4172,1391,4,0,3/12/2024,4/6/2024
4173,1391,1,0,4/3/2024,4/6/2024
4174,1392,1,0,3/9/2024,4/6/2024
4175,1392,6,0,3/14/2024,4/2/2024
4176,1392,4,0,3/30/2024,4/1/2024
4177,1393,1,1,3/15/2024,4/5/2024
4178,1393,4,0,3/28/2024,3/29/2024
4179,1393,4,1,3/18/2024,3/29/2024
4180,1394,2,1,4/6/2024,4/1/2024
4181,1394,6,1,3/14/2024,3/29/2024
4182,1394,5,0,4/4/2024,4/1/2024
4183,1395,3,0,3/13/2024,4/1/2024
4184,1395,4,0,3/17/2024,4/2/2024
4185,1395,4,0,3/9/2024,3/31/2024
4186,1396,6,1,3/17/2024,4/5/2024
4187,1396,2,0,4/4/2024,3/30/2024
4188,1396,4,0,4/3/2024,3/31/2024
4189,1397,5,1,3/30/2024,3/30/2024
4190,1397,6,0,3/28/2024,4/5/2024
4191,1397,2,1,3/9/2024,3/29/2024
4192,1398,4,0,3/15/2024,4/6/2024
4193,1398,3,0,3/28/2024,4/1/2024
4194,1398,3,1,3/15/2024,3/30/2024
4195,1399,2,1,3/21/2024,3/30/2024
4196,1399,4,1,4/2/2024,4/4/2024
4197,1399,5,1,4/2/2024,3/30/2024
4198,1400,6,0,3/21/2024,3/30/2024
4199,1400,6,0,3/20/2024,4/5/2024
4200,1400,3,0,3/13/2024,3/29/2024
4201,1401,4,1,4/6/2024,3/29/2024
4202,1401,3,0,4/5/2024,3/30/2024
4203,1401,2,0,3/25/2024,4/1/2024
4204,1402,2,1,3/16/2024,4/6/2024
4205,1402,6,0,3/24/2024,3/29/2024
4206,1402,3,0,3/17/2024,4/6/2024
4207,1403,3,0,3/12/2024,4/5/2024
4208,1403,4,0,3/14/2024,4/6/2024
4209,1403,3,0,3/27/2024,4/3/2024
4210,1404,6,1,3/23/2024,4/5/2024
4211,1404,5,0,3/18/2024,3/29/2024
4212,1404,3,0,3/15/2024,4/4/2024
4213,1405,1,1,3/18/2024,4/3/2024
4214,1405,5,0,3/30/2024,4/3/2024
4215,1405,2,1,3/9/2024,3/31/2024
4216,1406,5,0,3/28/2024,4/1/2024
4217,1406,3,0,3/21/2024,4/2/2024
4218,1406,5,0,3/26/2024,4/3/2024
4219,1407,1,1,3/27/2024,4/3/2024
4220,1407,4,0,3/29/2024,4/5/2024
4221,1407,5,1,3/14/2024,3/29/2024
4222,1408,6,0,3/25/2024,4/1/2024
4223,1408,5,0,4/1/2024,4/5/2024
4224,1408,1,0,3/25/2024,4/1/2024
4225,1409,1,1,3/19/2024,4/4/2024
4226,1409,1,0,3/20/2024,4/1/2024
4227,1409,1,0,3/13/2024,4/2/2024
4228,1410,4,1,4/3/2024,4/5/2024
4229,1410,5,0,3/18/2024,4/6/2024
4230,1410,4,1,3/16/2024,3/29/2024
4231,1411,4,1,3/9/2024,4/1/2024
4232,1411,4,1,3/25/2024,4/4/2024
4233,1411,2,0,3/29/2024,3/31/2024
4234,1412,3,0,3/24/2024,3/30/2024
4235,1412,4,0,3/28/2024,4/3/2024
4236,1412,2,1,3/20/2024,3/30/2024
4237,1413,4,1,3/9/2024,3/31/2024
4238,1413,3,1,3/23/2024,4/2/2024
4239,1413,6,1,4/1/2024,4/3/2024
4240,1414,5,0,4/6/2024,3/30/2024
4241,1414,1,0,3/21/2024,4/5/2024
4242,1414,1,0,3/9/2024,4/3/2024
4243,1415,3,1,3/14/2024,4/4/2024
4244,1415,2,1,3/24/2024,4/3/2024
4245,1415,2,1,3/18/2024,4/1/2024
4246,1416,2,1,4/1/2024,4/3/2024
4247,1416,2,1,3/15/2024,4/6/2024
4248,1416,6,1,4/2/2024,4/1/2024
4249,1417,5,0,4/6/2024,3/30/2024
4250,1417,4,0,3/23/2024,4/5/2024
4251,1417,6,1,3/10/2024,4/5/2024
4252,1418,6,1,4/6/2024,4/2/2024
4253,1418,6,0,3/31/2024,3/31/2024
4254,1418,3,0,4/6/2024,4/3/2024
4255,1419,2,0,4/6/2024,4/3/2024
4256,1419,5,1,4/1/2024,3/30/2024
4257,1419,5,1,3/18/2024,3/31/2024
4258,1420,4,0,3/9/2024,4/6/2024
4259,1420,3,1,3/30/2024,4/1/2024
4260,1420,6,0,3/26/2024,3/30/2024
4261,1421,6,0,3/13/2024,4/5/2024
4262,1421,2,0,3/25/2024,4/5/2024
4263,1421,3,1,3/31/2024,4/4/2024
4264,1422,1,1,3/15/2024,4/6/2024
4265,1422,6,0,3/29/2024,4/1/2024
4266,1422,1,0,3/27/2024,4/5/2024
4267,1423,2,0,3/17/2024,4/5/2024
4268,1423,3,0,3/31/2024,4/6/2024
4269,1423,5,1,3/14/2024,4/3/2024
4270,1424,2,1,3/23/2024,3/29/2024
4271,1424,5,0,3/29/2024,3/30/2024
4272,1424,3,1,3/19/2024,4/5/2024
4273,1425,4,0,3/13/2024,4/3/2024
4274,1425,4,0,3/14/2024,4/6/2024
4275,1425,4,0,4/6/2024,3/29/2024
4276,1426,6,1,3/17/2024,3/31/2024
4277,1426,5,1,3/25/2024,4/6/2024
4278,1426,2,1,3/30/2024,4/2/2024
4279,1427,6,1,4/1/2024,4/2/2024
4280,1427,2,1,3/20/2024,3/30/2024
4281,1427,5,1,3/29/2024,4/1/2024
4282,1428,4,1,3/21/2024,4/4/2024
4283,1428,6,0,3/15/2024,4/6/2024
4284,1428,6,0,3/28/2024,3/29/2024
4285,1429,2,0,3/17/2024,3/29/2024
4286,1429,1,0,3/9/2024,4/4/2024
