Id,EmployeeId,ProposalId,CustomerId,DealershipCarId,LeaseSignDate,LeaseStartDate,LeaseEndDate,LeaseUniqueNumber,TotalPrice,Description,CreateDate,UpdateDate
1229,6,6,15521,877,12/13/2022,12/31/2022,7/29/2023,1229,44966.99,Empty Description ,2/11/2023,2/11/2023
1230,4,2,4949,3675,9/11/2022,9/26/2022,9/12/2023,1230,42308.13,Empty Description ,2/28/2024,2/28/2024
1231,7,5,5654,6038,7/10/2022,7/26/2022,3/16/2023,1231,13101.25,Empty Description ,8/5/2023,8/5/2023
1232,7,2,25172,4588,11/14/2022,12/8/2022,3/23/2023,1232,29717.71,Empty Description ,3/21/2023,3/21/2023
1233,7,2,13310,7020,12/27/2022,1/24/2023,8/7/2023,1233,17429.27,Empty Description ,12/23/2023,12/23/2023
1234,9,3,1560,4102,8/13/2021,9/3/2021,8/28/2022,1234,43759.9,Empty Description ,3/18/2023,3/18/2023
1235,2,7,2393,1774,7/15/2021,8/13/2021,3/14/2022,1235,36681.01,Empty Description ,3/19/2022,3/19/2022
1236,5,1,20811,692,2/6/2023,2/11/2023,12/23/2023,1236,18686.56,Empty Description ,4/10/2021,4/10/2021
1237,1,6,10027,3759,11/27/2023,12/26/2023,11/13/2024,1237,45075.65,Empty Description ,8/10/2021,8/10/2021
1238,8,8,21085,9937,6/23/2022,7/15/2022,4/23/2023,1238,46323.29,Empty Description ,6/16/2023,6/16/2023
1239,1,10,705,3977,8/2/2022,8/10/2022,2/10/2023,1239,21094.08,Empty Description ,8/10/2022,8/10/2022
1240,7,10,22687,2557,3/31/2022,4/22/2022,9/14/2022,1240,31879.86,Empty Description ,8/17/2022,8/17/2022
1241,1,2,27251,8281,5/12/2023,5/30/2023,4/18/2024,1241,33899.9,Empty Description ,8/5/2021,8/5/2021
1242,2,10,27273,2864,1/24/2022,1/28/2022,6/28/2022,1242,46782.92,Empty Description ,6/4/2023,6/4/2023
1243,4,6,27283,9563,1/28/2023,2/1/2023,7/21/2023,1243,12877.93,Empty Description ,9/26/2021,9/26/2021
1244,3,7,4729,7315,2/2/2024,2/8/2024,6/26/2024,1244,31185.38,Empty Description ,8/3/2023,8/3/2023
1245,8,5,27948,1647,2/21/2022,3/4/2022,2/19/2023,1245,39726.56,Empty Description ,7/29/2022,7/29/2022
1246,1,9,11337,1384,1/5/2023,1/16/2023,8/20/2023,1246,45912.56,Empty Description ,8/14/2022,8/14/2022
1247,5,9,18620,2438,8/11/2021,9/6/2021,12/24/2021,1247,35081.08,Empty Description ,3/18/2023,3/18/2023
1248,7,9,2914,2273,11/9/2022,11/15/2022,6/28/2023,1248,1819.05,Empty Description ,9/7/2021,9/7/2021
1249,10,6,1471,5413,3/22/2023,4/12/2023,4/1/2024,1249,25536.45,Empty Description ,10/17/2023,10/17/2023
1250,5,1,16880,7181,4/23/2021,5/18/2021,2/11/2022,1250,29250.28,Empty Description ,5/29/2022,5/29/2022
1251,5,4,3651,6219,3/18/2024,4/16/2024,8/2/2024,1251,2647.56,Empty Description ,3/18/2023,3/18/2023
1252,2,4,23968,2665,7/20/2021,8/9/2021,12/29/2021,1252,33511.68,Empty Description ,6/19/2023,6/19/2023
1253,8,9,5483,1964,6/29/2021,6/30/2021,1/31/2022,1253,38566.5,Empty Description ,1/19/2024,1/19/2024
1254,8,6,10198,923,4/25/2021,5/2/2021,1/6/2022,1254,37141.77,Empty Description ,2/17/2022,2/17/2022
1255,1,6,11565,4989,8/28/2023,9/18/2023,2/28/2024,1255,31586.43,Empty Description ,1/18/2024,1/18/2024
1256,2,6,523,2513,1/24/2022,2/7/2022,2/4/2023,1256,33555.52,Empty Description ,5/16/2021,5/16/2021
1257,7,1,12041,3010,10/7/2023,10/31/2023,4/2/2024,1257,26659.98,Empty Description ,2/25/2024,2/25/2024
1258,6,6,29043,5483,12/5/2021,12/12/2021,5/31/2022,1258,28491.43,Empty Description ,8/16/2023,8/16/2023
1259,5,3,9254,1652,3/21/2023,4/2/2023,8/25/2023,1259,5749.76,Empty Description ,10/31/2023,10/31/2023
1260,9,1,27021,9961,10/23/2021,11/4/2021,5/7/2022,1260,33230,Empty Description ,3/31/2024,3/31/2024
1261,4,7,1492,9994,2/2/2023,2/22/2023,8/21/2023,1261,24309.35,Empty Description ,11/4/2022,11/4/2022
1262,3,9,22490,1737,6/11/2022,7/6/2022,3/9/2023,1262,40466.53,Empty Description ,5/29/2023,5/29/2023
1263,7,2,18484,4828,12/13/2021,1/7/2022,11/9/2022,1263,49188.27,Empty Description ,1/18/2023,1/18/2023
1264,6,8,29414,2063,2/12/2024,3/8/2024,8/29/2024,1264,26587.72,Empty Description ,2/26/2024,2/26/2024
1265,5,2,5925,9605,12/26/2023,1/14/2024,1/5/2025,1265,16962.98,Empty Description ,12/6/2023,12/6/2023
1266,6,9,29098,3369,12/3/2021,12/14/2021,7/9/2022,1266,9946.89,Empty Description ,12/26/2022,12/26/2022
1267,4,4,3963,3017,4/11/2023,4/12/2023,7/28/2023,1267,30972.62,Empty Description ,10/11/2022,10/11/2022
1268,10,3,1861,6079,4/1/2023,4/30/2023,10/15/2023,1268,8213.35,Empty Description ,4/19/2021,4/19/2021
1269,1,7,26730,5823,12/13/2022,1/5/2023,7/12/2023,1269,30200.64,Empty Description ,8/18/2021,8/18/2021
1270,10,5,5386,9684,7/29/2021,8/6/2021,2/19/2022,1270,3906.65,Empty Description ,4/7/2021,4/7/2021
1271,6,8,20702,448,4/20/2022,4/21/2022,11/27/2022,1271,7858.24,Empty Description ,5/19/2021,5/19/2021
1272,5,5,29586,818,10/29/2023,11/19/2023,5/30/2024,1272,3964.68,Empty Description ,11/23/2022,11/23/2022
1273,8,8,10544,2419,11/12/2023,12/8/2023,3/23/2024,1273,6315.35,Empty Description ,8/2/2022,8/2/2022
1274,5,2,211,3334,5/12/2022,6/5/2022,2/16/2023,1274,24600.66,Empty Description ,10/27/2022,10/27/2022
1275,7,4,9361,1241,2/29/2024,3/17/2024,9/3/2024,1275,3170.05,Empty Description ,11/6/2021,11/6/2021
1276,1,1,29935,7283,1/10/2023,1/21/2023,1/3/2024,1276,29517.83,Empty Description ,11/3/2022,11/3/2022
1277,5,10,17079,2442,6/30/2021,7/7/2021,2/1/2022,1277,17398.04,Empty Description ,11/29/2021,11/29/2021
1278,1,6,9713,9582,6/15/2022,6/22/2022,12/22/2022,1278,40931.15,Empty Description ,7/10/2021,7/10/2021
1279,7,3,21024,4115,3/14/2022,4/4/2022,1/20/2023,1279,44927.97,Empty Description ,11/6/2021,11/6/2021
1280,7,6,8532,5940,1/29/2023,2/20/2023,11/24/2023,1280,38186.58,Empty Description ,4/8/2023,4/8/2023
1281,5,6,16558,1825,2/28/2024,3/23/2024,11/27/2024,1281,22493.47,Empty Description ,6/28/2021,6/28/2021
1282,4,3,18041,121,5/24/2023,6/13/2023,10/6/2023,1282,6996.75,Empty Description ,5/10/2023,5/10/2023
1283,10,10,26557,3816,8/1/2023,8/30/2023,1/29/2024,1283,34157.85,Empty Description ,2/6/2023,2/6/2023
1284,7,4,20677,2113,7/11/2021,7/21/2021,2/20/2022,1284,15940.6,Empty Description ,2/11/2024,2/11/2024
1285,6,8,26502,7505,1/11/2024,1/24/2024,9/26/2024,1285,18073.3,Empty Description ,4/30/2022,4/30/2022
1286,3,5,24332,7597,11/13/2021,11/25/2021,11/13/2022,1286,37513.06,Empty Description ,7/16/2021,7/16/2021
1287,4,9,29352,9379,4/17/2023,4/19/2023,1/8/2024,1287,12545.54,Empty Description ,3/29/2024,3/29/2024
1288,6,9,1575,595,9/11/2023,9/20/2023,8/18/2024,1288,20395.51,Empty Description ,7/24/2022,7/24/2022
1289,9,4,5211,8519,6/5/2021,6/12/2021,10/23/2021,1289,46779.44,Empty Description ,10/31/2023,10/31/2023
1290,5,2,14699,5103,4/17/2021,5/16/2021,3/14/2022,1290,30694.41,Empty Description ,7/20/2022,7/20/2022
1291,5,7,6752,5698,2/14/2022,3/3/2022,7/12/2022,1291,33243.14,Empty Description ,8/26/2022,8/26/2022
1292,5,5,28081,1316,9/9/2023,9/28/2023,4/17/2024,1292,26496.76,Empty Description ,11/27/2023,11/27/2023
1293,10,2,13906,7499,7/18/2023,8/13/2023,4/21/2024,1293,40909.39,Empty Description ,1/15/2024,1/15/2024
1294,6,9,18179,6570,4/28/2023,5/8/2023,8/9/2023,1294,16057.67,Empty Description ,2/15/2022,2/15/2022
1295,4,4,24070,9331,8/15/2021,8/23/2021,1/22/2022,1295,36825.62,Empty Description ,3/31/2024,3/31/2024
1296,4,3,1839,6154,2/9/2022,2/21/2022,6/14/2022,1296,28540.63,Empty Description ,7/9/2022,7/9/2022
1297,7,2,20847,1951,10/15/2021,10/27/2021,3/27/2022,1297,2241.48,Empty Description ,12/28/2021,12/28/2021
1298,2,10,1937,3433,2/27/2024,3/6/2024,1/16/2025,1298,18143.71,Empty Description ,6/27/2022,6/27/2022
1299,2,4,20173,479,4/10/2022,4/28/2022,12/6/2022,1299,13716.23,Empty Description ,10/10/2021,10/10/2021
1300,7,6,368,5858,12/11/2023,12/23/2023,7/31/2024,1300,6226.48,Empty Description ,5/21/2022,5/21/2022
1301,10,8,28561,5166,4/20/2023,5/18/2023,11/23/2023,1301,14136.66,Empty Description ,2/26/2023,2/26/2023
1302,4,2,17554,6969,10/6/2023,10/8/2023,9/22/2024,1302,3457.33,Empty Description ,12/24/2022,12/24/2022
1303,8,3,4836,817,5/26/2022,5/31/2022,10/28/2022,1303,20998.45,Empty Description ,6/17/2023,6/17/2023
1304,4,7,25811,1556,5/16/2021,5/19/2021,10/25/2021,1304,20630.58,Empty Description ,12/5/2023,12/5/2023
1305,7,7,29322,9970,2/27/2024,3/15/2024,7/18/2024,1305,619.78,Empty Description ,4/5/2022,4/5/2022
1306,6,1,24602,3745,11/8/2023,11/15/2023,10/26/2024,1306,18006.23,Empty Description ,8/15/2021,8/15/2021
1307,4,7,7919,4644,5/4/2021,6/2/2021,10/6/2021,1307,16347.53,Empty Description ,6/20/2021,6/20/2021
1308,4,6,19606,4062,3/18/2022,4/3/2022,12/19/2022,1308,44506.17,Empty Description ,2/12/2022,2/12/2022
1309,7,3,26374,5982,4/19/2022,5/8/2022,12/20/2022,1309,16086.86,Empty Description ,1/24/2023,1/24/2023
1310,1,8,23880,3606,4/11/2023,4/30/2023,11/3/2023,1310,44698.71,Empty Description ,7/12/2022,7/12/2022
1311,1,1,18714,8771,1/13/2022,1/24/2022,5/29/2022,1311,30183.07,Empty Description ,4/4/2022,4/4/2022
1312,1,2,26602,5,11/20/2021,12/9/2021,10/24/2022,1312,42415.77,Empty Description ,2/10/2024,2/10/2024
1313,3,5,24707,5891,1/12/2023,2/10/2023,6/10/2023,1313,15031.24,Empty Description ,2/17/2024,2/17/2024
1314,10,4,16419,1674,5/2/2021,5/24/2021,9/30/2021,1314,13151.37,Empty Description ,12/17/2023,12/17/2023
1315,2,4,25262,5240,10/15/2022,10/31/2022,5/11/2023,1315,20301.57,Empty Description ,5/24/2022,5/24/2022
1316,8,6,15619,153,7/12/2021,8/6/2021,11/29/2021,1316,18353.55,Empty Description ,1/23/2024,1/23/2024
1317,6,7,6161,6126,12/14/2023,12/21/2023,6/14/2024,1317,49356.42,Empty Description ,3/31/2022,3/31/2022
1318,6,3,4522,2271,7/26/2021,8/15/2021,8/5/2022,1318,18502.08,Empty Description ,6/25/2023,6/25/2023
1319,10,3,22640,3903,9/17/2023,9/28/2023,1/28/2024,1319,25798.71,Empty Description ,8/29/2022,8/29/2022
1320,5,3,13450,452,2/12/2024,3/7/2024,8/25/2024,1320,9261.42,Empty Description ,12/28/2021,12/28/2021
1321,7,10,17159,8528,11/2/2022,11/30/2022,6/27/2023,1321,39690.76,Empty Description ,11/15/2022,11/15/2022
1322,4,7,20598,4826,12/17/2022,12/27/2022,12/19/2023,1322,40471.64,Empty Description ,9/15/2022,9/15/2022
1323,5,7,14407,8253,12/26/2021,1/4/2022,10/2/2022,1323,17673.44,Empty Description ,9/9/2023,9/9/2023
1324,3,1,7399,1455,10/30/2023,11/20/2023,8/2/2024,1324,27929.14,Empty Description ,7/29/2022,7/29/2022
1325,7,6,5315,9114,6/27/2021,7/12/2021,1/31/2022,1325,23924.79,Empty Description ,2/12/2022,2/12/2022
1326,3,10,18318,4787,11/5/2022,11/27/2022,10/22/2023,1326,41679.37,Empty Description ,3/7/2022,3/7/2022
1327,10,1,14000,8847,4/28/2021,5/3/2021,9/17/2021,1327,34640.46,Empty Description ,3/24/2022,3/24/2022
1328,6,9,21177,1828,5/4/2021,5/6/2021,10/15/2021,1328,4069.91,Empty Description ,7/26/2021,7/26/2021
1329,4,8,12386,871,6/22/2021,7/17/2021,4/7/2022,1329,23667.38,Empty Description ,3/16/2022,3/16/2022
1330,5,4,23812,9015,1/14/2024,1/16/2024,1/8/2025,1330,21880.99,Empty Description ,2/17/2022,2/17/2022
1331,9,8,23125,5555,8/11/2022,9/2/2022,12/5/2022,1331,4689.83,Empty Description ,11/4/2023,11/4/2023
1332,3,9,9811,571,7/7/2023,8/2/2023,2/21/2024,1332,38027.64,Empty Description ,7/24/2021,7/24/2021
1333,9,9,21113,4338,1/10/2022,2/6/2022,12/21/2022,1333,31935.73,Empty Description ,3/17/2022,3/17/2022
1334,1,8,2812,3991,8/23/2021,9/8/2021,8/26/2022,1334,2059.5,Empty Description ,2/10/2024,2/10/2024
1335,5,7,8586,7796,10/19/2022,11/4/2022,10/25/2023,1335,35471.58,Empty Description ,9/10/2023,9/10/2023
1336,7,10,7808,4739,4/21/2022,5/15/2022,3/26/2023,1336,14290.13,Empty Description ,5/13/2023,5/13/2023
1337,1,7,18237,9723,1/19/2024,1/27/2024,6/15/2024,1337,41953.18,Empty Description ,12/17/2023,12/17/2023
1338,3,5,8451,1200,8/19/2022,9/1/2022,1/8/2023,1338,39948.07,Empty Description ,5/14/2022,5/14/2022
1339,3,3,25611,1857,11/30/2022,12/4/2022,7/16/2023,1339,37438.51,Empty Description ,11/22/2023,11/22/2023
1340,5,4,2157,3441,6/20/2023,7/18/2023,3/1/2024,1340,26348.23,Empty Description ,5/5/2022,5/5/2022
1341,1,5,25675,3337,2/21/2024,3/14/2024,11/15/2024,1341,4979.62,Empty Description ,8/5/2022,8/5/2022
1342,5,8,8771,4737,3/30/2022,4/15/2022,2/5/2023,1342,23472.89,Empty Description ,10/30/2022,10/30/2022
1343,4,1,2230,5568,1/21/2023,2/3/2023,5/11/2023,1343,12158.77,Empty Description ,5/16/2023,5/16/2023
1344,3,5,8485,3067,12/12/2022,12/21/2022,5/5/2023,1344,22690.75,Empty Description ,9/17/2022,9/17/2022
1345,7,6,6085,8428,8/17/2022,8/22/2022,7/10/2023,1345,34845.97,Empty Description ,8/20/2022,8/20/2022
1346,1,8,28800,9854,7/12/2023,7/26/2023,5/19/2024,1346,8008.42,Empty Description ,1/28/2024,1/28/2024
1347,7,4,3183,5859,4/13/2022,4/27/2022,11/24/2022,1347,14607.67,Empty Description ,3/10/2023,3/10/2023
1348,7,7,4739,457,9/18/2023,10/12/2023,2/25/2024,1348,12939.6,Empty Description ,8/11/2023,8/11/2023
1349,8,6,21713,4644,5/4/2022,5/7/2022,10/29/2022,1349,33231.73,Empty Description ,8/6/2022,8/6/2022
1350,3,7,17448,8641,7/5/2021,7/8/2021,12/13/2021,1350,46208.23,Empty Description ,3/9/2024,3/9/2024
1351,1,8,27509,4433,9/15/2023,9/18/2023,5/25/2024,1351,45581.25,Empty Description ,4/14/2022,4/14/2022
1352,2,7,18012,4015,10/27/2022,11/5/2022,2/20/2023,1352,43212.79,Empty Description ,4/12/2023,4/12/2023
1353,5,5,15261,9514,10/28/2023,11/18/2023,5/30/2024,1353,29115.71,Empty Description ,9/3/2022,9/3/2022
1354,1,1,985,8265,4/25/2022,5/24/2022,5/3/2023,1354,8531.69,Empty Description ,9/1/2022,9/1/2022
1355,1,2,22599,4847,3/21/2024,4/16/2024,8/6/2024,1355,26724.07,Empty Description ,12/28/2023,12/28/2023
1356,3,2,651,5423,3/13/2023,3/21/2023,7/14/2023,1356,41108.56,Empty Description ,7/16/2023,7/16/2023
1357,9,9,24147,9878,12/10/2023,1/5/2024,9/11/2024,1357,40407.63,Empty Description ,2/14/2023,2/14/2023
1358,5,9,13723,1103,5/4/2023,5/13/2023,10/21/2023,1358,36277.61,Empty Description ,7/17/2021,7/17/2021
1359,7,4,27799,4520,10/30/2022,11/17/2022,2/16/2023,1359,17438.55,Empty Description ,9/6/2021,9/6/2021
1360,2,1,4345,9323,2/12/2024,3/7/2024,6/6/2024,1360,41252.07,Empty Description ,3/18/2024,3/18/2024
1361,8,4,27689,6829,8/22/2021,8/24/2021,6/17/2022,1361,41969.2,Empty Description ,9/10/2021,9/10/2021
1362,5,2,14575,3925,11/26/2022,12/1/2022,10/23/2023,1362,2167.66,Empty Description ,4/13/2021,4/13/2021
1363,2,7,25118,8188,12/31/2021,1/12/2022,9/10/2022,1363,36133.94,Empty Description ,7/25/2022,7/25/2022
1364,6,2,27760,720,12/2/2021,12/12/2021,10/25/2022,1364,42359.03,Empty Description ,2/26/2022,2/26/2022
1365,8,9,16,5445,4/19/2022,4/21/2022,9/17/2022,1365,10354.52,Empty Description ,12/13/2023,12/13/2023
1366,6,10,9130,1162,6/12/2023,7/2/2023,12/25/2023,1366,35305.2,Empty Description ,11/24/2022,11/24/2022
1367,10,10,15429,1474,10/1/2023,10/28/2023,2/11/2024,1367,12090.65,Empty Description ,10/5/2023,10/5/2023
1368,6,9,26876,436,8/8/2022,8/14/2022,5/23/2023,1368,3482.75,Empty Description ,3/15/2024,3/15/2024
1369,4,10,13757,3871,9/28/2022,10/19/2022,9/10/2023,1369,45171.47,Empty Description ,11/18/2023,11/18/2023
1370,10,2,16787,4965,12/21/2021,1/12/2022,10/19/2022,1370,37753.59,Empty Description ,10/24/2021,10/24/2021
1371,9,8,14306,5077,8/12/2023,8/20/2023,12/23/2023,1371,26462.94,Empty Description ,12/12/2022,12/12/2022
1372,10,10,12910,5086,8/12/2022,8/28/2022,3/4/2023,1372,22031.82,Empty Description ,10/4/2023,10/4/2023
1373,2,8,3159,3209,1/9/2024,1/27/2024,5/29/2024,1373,35821.05,Empty Description ,11/1/2021,11/1/2021
1374,8,1,12709,1173,6/19/2021,7/2/2021,10/5/2021,1374,19500.34,Empty Description ,8/5/2021,8/5/2021
1375,5,5,27243,2241,10/14/2021,11/7/2021,8/20/2022,1375,44198.28,Empty Description ,11/25/2023,11/25/2023
1376,1,8,7090,3225,4/20/2021,5/6/2021,10/15/2021,1376,11896.56,Empty Description ,7/5/2022,7/5/2022
1377,8,6,27086,9257,11/20/2021,12/11/2021,5/30/2022,1377,29432.79,Empty Description ,8/22/2021,8/22/2021
1378,3,10,21489,8885,11/27/2021,12/4/2021,6/14/2022,1378,28654.26,Empty Description ,8/3/2022,8/3/2022
1379,6,2,5213,7424,10/3/2023,10/21/2023,3/30/2024,1379,10597.73,Empty Description ,5/2/2022,5/2/2022
1380,3,8,16899,7893,11/12/2022,11/25/2022,10/21/2023,1380,40459.19,Empty Description ,6/29/2023,6/29/2023
1381,7,4,17002,9365,2/2/2022,2/12/2022,8/14/2022,1381,30540.45,Empty Description ,2/25/2023,2/25/2023
1382,9,7,1012,763,5/19/2023,6/4/2023,4/17/2024,1382,26181.38,Empty Description ,9/27/2021,9/27/2021
1383,1,4,28536,8579,12/9/2023,12/18/2023,6/18/2024,1383,26211.11,Empty Description ,12/30/2021,12/30/2021
1384,9,5,26020,413,1/21/2023,2/5/2023,1/22/2024,1384,40002.95,Empty Description ,12/12/2022,12/12/2022
1385,1,6,13322,7878,10/5/2023,10/8/2023,4/15/2024,1385,9566.2,Empty Description ,9/21/2022,9/21/2022
1386,2,1,19157,7956,12/16/2023,1/1/2024,7/12/2024,1386,23285.26,Empty Description ,7/12/2023,7/12/2023
1387,7,10,16199,818,2/28/2022,3/21/2022,10/20/2022,1387,42988.62,Empty Description ,4/1/2024,4/1/2024
1388,4,7,9588,8873,7/20/2022,7/21/2022,3/26/2023,1388,34214.18,Empty Description ,10/2/2023,10/2/2023
1389,7,3,29556,4923,11/27/2023,12/20/2023,4/21/2024,1389,10994.8,Empty Description ,11/1/2023,11/1/2023
1390,7,2,8960,2787,4/3/2022,4/15/2022,11/20/2022,1390,42906.1,Empty Description ,4/30/2023,4/30/2023
1391,10,8,4262,6231,12/10/2021,12/24/2021,9/25/2022,1391,44326.56,Empty Description ,3/18/2022,3/18/2022
1392,2,3,18247,8977,12/18/2023,1/9/2024,12/23/2024,1392,321.01,Empty Description ,11/12/2021,11/12/2021
1393,8,7,9169,9881,9/15/2022,10/5/2022,8/15/2023,1393,25309.99,Empty Description ,5/8/2023,5/8/2023
1394,1,1,24302,376,2/10/2022,3/4/2022,8/29/2022,1394,22417.19,Empty Description ,9/18/2022,9/18/2022
1395,10,3,3792,386,2/25/2022,3/7/2022,8/1/2022,1395,37366.71,Empty Description ,10/19/2022,10/19/2022
1396,5,4,16057,4698,2/1/2024,2/20/2024,8/28/2024,1396,2600.69,Empty Description ,8/16/2022,8/16/2022
1397,4,4,4720,3650,9/10/2021,10/1/2021,6/7/2022,1397,10190.47,Empty Description ,2/20/2024,2/20/2024
1398,4,4,19189,999,8/14/2022,9/6/2022,5/7/2023,1398,29326.33,Empty Description ,7/18/2023,7/18/2023
1399,9,3,19003,181,5/21/2023,6/4/2023,12/14/2023,1399,11971.09,Empty Description ,9/10/2021,9/10/2021
1400,7,5,25018,7660,4/22/2022,5/18/2022,12/14/2022,1400,15229.95,Empty Description ,8/11/2022,8/11/2022
1401,7,1,17872,3204,6/19/2021,7/11/2021,4/2/2022,1401,2078.78,Empty Description ,12/1/2021,12/1/2021
1402,1,2,7574,1446,7/26/2023,8/9/2023,5/13/2024,1402,18547.16,Empty Description ,3/7/2023,3/7/2023
1403,5,3,19450,4686,10/7/2023,11/2/2023,4/11/2024,1403,40335.96,Empty Description ,12/2/2022,12/2/2022
1404,7,6,20404,9074,7/6/2022,7/23/2022,3/17/2023,1404,24336.6,Empty Description ,11/30/2023,11/30/2023
1405,3,7,19028,5993,8/16/2022,9/11/2022,1/15/2023,1405,32593.23,Empty Description ,10/27/2021,10/27/2021
1406,10,8,18950,3936,9/14/2023,9/21/2023,8/9/2024,1406,38004.61,Empty Description ,10/5/2021,10/5/2021
1407,4,3,14790,7438,5/15/2023,5/28/2023,2/14/2024,1407,3693.43,Empty Description ,3/7/2022,3/7/2022
1408,10,6,12484,2471,2/28/2022,3/5/2022,6/14/2022,1408,32957.09,Empty Description ,1/17/2024,1/17/2024
1409,2,5,1142,2876,11/24/2021,12/5/2021,10/19/2022,1409,3285.27,Empty Description ,1/2/2024,1/2/2024
1410,9,2,15774,4667,2/20/2023,3/6/2023,12/2/2023,1410,37476.81,Empty Description ,8/21/2023,8/21/2023
1411,7,3,15318,8982,7/17/2021,7/18/2021,12/14/2021,1411,40267.33,Empty Description ,11/5/2023,11/5/2023
1412,1,8,27989,4291,10/18/2022,11/16/2022,7/29/2023,1412,17607,Empty Description ,11/20/2022,11/20/2022
1413,10,8,23540,2437,8/12/2021,8/25/2021,5/7/2022,1413,16319.44,Empty Description ,5/8/2021,5/8/2021
1414,9,7,12500,9509,2/2/2024,2/14/2024,7/14/2024,1414,46714.23,Empty Description ,10/27/2021,10/27/2021
1415,2,3,8442,2783,4/17/2023,5/11/2023,10/21/2023,1415,35849.07,Empty Description ,6/24/2023,6/24/2023
1416,3,4,19786,6455,2/12/2022,3/2/2022,8/30/2022,1416,39782.03,Empty Description ,9/17/2022,9/17/2022
1417,5,10,27824,5555,3/14/2024,3/31/2024,11/27/2024,1417,18748.73,Empty Description ,7/21/2022,7/21/2022
1418,4,8,13180,4338,1/14/2023,2/10/2023,1/16/2024,1418,18197.15,Empty Description ,10/26/2023,10/26/2023
1419,3,6,3445,9174,1/26/2024,1/27/2024,6/25/2024,1419,49160.27,Empty Description ,2/20/2024,2/20/2024
1420,5,6,17082,6227,8/4/2023,8/15/2023,7/8/2024,1420,49609.32,Empty Description ,7/24/2021,7/24/2021
1421,7,3,23563,3225,7/16/2022,8/10/2022,12/27/2022,1421,14304.88,Empty Description ,8/25/2022,8/25/2022
1422,10,3,7547,6430,6/26/2021,7/6/2021,12/15/2021,1422,44445.6,Empty Description ,8/1/2023,8/1/2023
1423,4,10,18781,7516,10/5/2021,10/8/2021,3/26/2022,1423,8496.03,Empty Description ,2/26/2022,2/26/2022
1424,9,3,8720,573,10/16/2022,11/7/2022,3/21/2023,1424,22563.48,Empty Description ,3/12/2023,3/12/2023
1425,7,8,11344,6621,2/6/2022,2/28/2022,5/30/2022,1425,1808.79,Empty Description ,4/23/2021,4/23/2021
1426,8,9,29562,786,10/12/2023,10/26/2023,3/10/2024,1426,30908.36,Empty Description ,3/10/2022,3/10/2022
1427,6,10,22728,6477,8/2/2022,8/7/2022,4/4/2023,1427,29234.1,Empty Description ,10/10/2023,10/10/2023
1428,10,7,5009,8528,4/12/2021,5/9/2021,2/6/2022,1428,23762.15,Empty Description ,4/7/2022,4/7/2022
1429,9,9,16447,3715,6/4/2021,6/15/2021,11/15/2021,1429,16888.03,Empty Description ,2/3/2022,2/3/2022
1430,5,2,430,8298,9/19/2021,10/2/2021,4/5/2022,1430,34899.51,Empty Description ,8/12/2021,8/12/2021
1431,5,1,28273,952,4/24/2022,5/9/2022,1/11/2023,1431,4802.84,Empty Description ,6/14/2022,6/14/2022
1432,8,2,23544,1934,11/5/2023,11/10/2023,9/7/2024,1432,47152.19,Empty Description ,7/12/2021,7/12/2021
1433,6,5,26302,8362,2/12/2023,2/18/2023,9/11/2023,1433,9171.69,Empty Description ,12/24/2023,12/24/2023
1434,2,6,21657,3879,5/22/2022,6/12/2022,11/25/2022,1434,20152.85,Empty Description ,4/20/2021,4/20/2021
1435,8,2,838,812,12/31/2023,1/4/2024,12/16/2024,1435,2368.29,Empty Description ,11/26/2021,11/26/2021
1436,7,2,8593,6168,4/3/2024,4/29/2024,9/29/2024,1436,3836.43,Empty Description ,4/24/2022,4/24/2022
1437,1,10,3418,1906,2/12/2024,2/16/2024,6/23/2024,1437,4192.98,Empty Description ,2/11/2023,2/11/2023
1438,3,5,22951,7556,8/21/2023,9/9/2023,5/14/2024,1438,42210.14,Empty Description ,9/11/2023,9/11/2023
1439,7,4,10080,2035,6/6/2021,7/2/2021,3/19/2022,1439,12560.67,Empty Description ,8/12/2021,8/12/2021
1440,6,2,246,9625,11/9/2023,12/1/2023,3/13/2024,1440,39961.9,Empty Description ,7/26/2022,7/26/2022
1441,3,8,11185,8468,12/14/2021,12/30/2021,8/4/2022,1441,8045.86,Empty Description ,11/12/2021,11/12/2021
1442,3,8,3546,3275,6/11/2022,7/1/2022,2/3/2023,1442,21985.53,Empty Description ,7/19/2021,7/19/2021
1443,6,1,3082,4553,11/10/2021,11/30/2021,9/29/2022,1443,37326.42,Empty Description ,4/24/2023,4/24/2023
1444,10,2,6137,9194,3/6/2022,3/27/2022,10/17/2022,1444,41913.41,Empty Description ,7/11/2023,7/11/2023
1445,5,9,20,8855,3/27/2024,4/21/2024,11/27/2024,1445,45606.75,Empty Description ,9/6/2021,9/6/2021
1446,10,10,29203,797,1/21/2023,2/6/2023,10/3/2023,1446,31932.53,Empty Description ,12/14/2021,12/14/2021
1447,9,8,29035,3141,12/27/2021,12/31/2021,8/10/2022,1447,24004.32,Empty Description ,1/12/2022,1/12/2022
1448,3,5,9951,6407,3/28/2023,4/23/2023,3/29/2024,1448,37261.08,Empty Description ,11/26/2023,11/26/2023
